School,Student_Number,Grade_Level,Subject,Course Name,Course Number,Section,Teacher Number,Teadcher_Name,ap_manager_name,ap_manager_id
Justice,STU_C0003709,5,SOC,History Gr5,SOC04435G1,5Rutgers,TCH_60AB36ED,"Jefferson, Calvin",Awesome AP 1,AP_12EEC59A
Justice,STU_7830FACE,5,SOC,History Gr5,SOC04435G1,5Rutgers,TCH_60AB36ED,"Jefferson, Calvin",Awesome AP 1,AP_12EEC59A
Justice,STU_A84152DA,5,SOC,History Gr5,SOC04435G1,5Rutgers,TCH_60AB36ED,"Jefferson, Calvin",Awesome AP 1,AP_12EEC59A
Justice,STU_735D31EC,5,SOC,History Gr5,SOC04435G1,5Rutgers,TCH_60AB36ED,"Jefferson, Calvin",Awesome AP 1,AP_12EEC59A
Justice,STU_038F6DC5,5,SOC,History Gr5,SOC04435G1,5SOAR,TCH_147762C1,"Underwood, Naomi",Awesome AP 2,AP_987F9BF3
Justice,STU_29818503,5,SOC,History Gr5,SOC04435G1,5SOAR,TCH_147762C1,"Underwood, Naomi",Awesome AP 2,AP_987F9BF3
Justice,STU_8D80ED93,5,SOC,History Gr5,SOC04435G1,5SOAR,TCH_147762C1,"Underwood, Naomi",Awesome AP 2,AP_987F9BF3
Justice,STU_37059374,5,SOC,History Gr5,SOC04435G1,5SOAR,TCH_147762C1,"Underwood, Naomi",Awesome AP 2,AP_987F9BF3
Justice,STU_56EF9665,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_FA8C6C4D,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_9BD902EF,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_BB8C0694,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_E6DF5B71,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_8642046D,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_F4092E11,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_AD142462,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_55504572,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_B3079A20,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_7AD36BEB,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_37A60EA2,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_6B5ECD93,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_6C2B39E1,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_7C03FE17,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_774E90E4,6,SOC,History Gr6,SOC04436G2,6Howard,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_26E46819,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_C17F2CBE,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_3717807E,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_5C0BC554,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_6B8649D3,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_09FD4F7F,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_7D31E427,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_EB199897,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_88C083E1,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_45949D2B,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_07FD599C,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_C79AA397,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_6071FED5,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_DDCD7EC1,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_9C4BF6E7,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_FE3A48EC,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_3E0BC3ED,6,SOC,History Gr6,SOC04436G2,6Spelhouse,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_22EA3218,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_5016F1EE,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_B82C249C,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_1E3076A2,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_BD07C819,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_7ACA68AF,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_C7B87D5D,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_B8DF9912,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_AD0DB3AC,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_AC28D793,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_EA6DC31C,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_6FBF9A5E,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_8D257676,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_93A0453C,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_9D186A0F,6,SOC,History Gr6,SOC04436G2,6Lincoln,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_6588DB00,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_EC0827DF,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_A2B39686,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_52F24461,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_D385F9FA,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_C371F512,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_BE8BDA23,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_ADBE3B5E,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_FCE7BDD2,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_28233FC9,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_697810E7,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_FF2584A8,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_F5019328,6,SOC,History Gr6,SOC04436G2,6MSU,TCH_9B6C1DA4,"Hastings, Derek",Awesome AP 1,AP_12EEC59A
Justice,STU_F522E29F,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_EF10B76E,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_E7BBB1A8,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_70FAAA6A,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_A18A5658,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_FB778DFC,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_50780439,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_3E44EBA1,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_92975686,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_88903372,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_C86FBE64,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_7DFB1261,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_95F9F9F6,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_E97A44FA,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_3EAE68B2,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_5FBB494E,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_FD620C9E,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_432F7985,7,SOC,History Gr7,SOC04437G3,7Columbia,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_F2D62BE4,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_53D9D80C,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_9F492016,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_3D806B96,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_66D842D8,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_98060810,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_2A368706,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_D83245E4,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_5A3718CD,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_DCDAE3AD,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_FE77BB1D,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_71BEC888,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_86AB6309,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_6ED1BAAD,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_5A01224E,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_C5666CC8,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_44287805,7,SOC,History Gr7,SOC04437G3,7Upenn,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_4A18BC5A,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_FAEE23CD,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_70E75912,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_16A6A56E,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_D5E82619,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_50B86BCF,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_38050B83,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_FEA78504,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_EB4F56B9,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_4E887DB8,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_D2DD5459,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_8327395D,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_4C4088FE,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_6DDB1296,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_8F28CF6D,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_E7B2EF99,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_F508072E,7,SOC,History Gr7,SOC04437G3,7Brown,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_F17195B2,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_ACC4F89B,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_C6BD9EF6,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_A1AE390E,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_2B15ACCC,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_B16EDA26,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_EB10647A,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_B0474811,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_8C449C27,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_C0E87AB6,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_87F579B4,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_69B3A142,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_607A7524,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_30D91470,7,SOC,History Gr7,SOC04437G3,7Princeton,TCH_5C2EE62C,"Garrett, Simone",Awesome AP 2,AP_987F9BF3
Justice,STU_CF668540,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_EE9B5D24,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_0E6D2E6E,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_D1A731EA,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_B9CB8D65,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_5AD85B64,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_32B4B8A4,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_4F554CA1,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_0C925504,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_410450FF,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_7AA074C6,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_20C0C957,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_B4911A5F,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_1B6796B4,8,SOC,History Gr8,SOC04438G4,8Michigan,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_B3F56FDF,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_5409DAB8,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_BE160DF1,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_56D5129A,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_F772164E,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_C3E9D2C0,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_26C469CD,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_3D5C2560,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_828BF608,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_6D5ED038,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_F91B0433,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_66D07F24,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_7D3836BB,8,SOC,History Gr8,SOC04438G4,8Maryland,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_455D2B62,8,SOC,History Gr8,SOC04438G4,8OhioState,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_BE358D3F,8,SOC,History Gr8,SOC04438G4,8OhioState,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_C159BAE6,8,SOC,History Gr8,SOC04438G4,8OhioState,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_44804E1D,8,SOC,History Gr8,SOC04438G4,8OhioState,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_3F98E82A,8,SOC,History Gr8,SOC04438G4,8OhioState,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_29636932,8,SOC,History Gr8,SOC04438G4,8OhioState,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_D96CB37C,8,SOC,History Gr8,SOC04438G4,8OhioState,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_7C73B217,8,SOC,History Gr8,SOC04438G4,8OhioState,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_7ECBE6FD,8,SOC,History Gr8,SOC04438G4,8OhioState,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
Justice,STU_1B411B38,8,SOC,History Gr8,SOC04438G4,8OhioState,TCH_B0017323,"Whitfield, Sandra",Awesome AP 3,AP_98D7BF59
