grain_type,grain_key,grade,section,teacher_name,teacher_number,course_name,student_count,metric_domain,metric_name,metric_category,value,ap_manager_name,ap_manager_id
classroom,"Ashford, Monique | Math Gr8 | 8replace",8.0,8replace,"Ashford, Monique",TCH_CF85FA21,Math Gr8,3.0,Assessment,% Proficient,MQQ 4,58.0,Awesome AP 2,AP_987F9BF3
classroom,"Lawson, Gerald | Math Gr8 | 8Maryland",8.0,8Maryland,"Lawson, Gerald",TCH_C7F77440,Math Gr8,26.0,Assessment,% Proficient,MQQ 4,45.0,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8Michigan",8.0,8Michigan,"Lawson, Gerald",TCH_C7F77440,Math Gr8,30.0,Assessment,% Proficient,MQQ 4,66.0,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8OhioState",8.0,8OhioState,"Lawson, Gerald",TCH_C7F77440,Math Gr8,30.0,Assessment,% Proficient,MQQ 4,81.0,Awesome AP 3,AP_98D7BF59
classroom,"Lawson, Gerald | Math Gr8 | 8PennSt",8.0,8PennSt,"Lawson, Gerald",TCH_C7F77440,Math Gr8,31.0,Assessment,% Proficient,MQQ 4,63.0,Awesome AP 3,AP_98D7BF59
grade,5,5.0,,,,,122.0,Assessment,% Proficient,MQQ 4,68.0,Awesome AP 1,AP_12EEC59A
grade,6,6.0,,,,,116.0,Assessment,% Proficient,MQQ 4,79.0,Awesome AP 1,AP_12EEC59A
grade,7,7.0,,,,,116.0,Assessment,% Proficient,MQQ 4,86.0,Awesome AP 2,AP_987F9BF3
grade,8,8.0,,,,,120.0,Assessment,% Proficient,MQQ 4,81.0,Awesome AP 3,AP_98D7BF59
grade,5,5.0,,,,,122.0,Assessment,% Proficient,CRQ 6,61.0,Awesome AP 1,AP_12EEC59A
grade,6,6.0,,,,,116.0,Assessment,% Proficient,CRQ 6,91.0,Awesome AP 1,AP_12EEC59A
grade,7,7.0,,,,,116.0,Assessment,% Proficient,CRQ 6,49.0,Awesome AP 2,AP_987F9BF3
grade,8,8.0,,,,,120.0,Assessment,% Proficient,CRQ 6,71.0,Awesome AP 3,AP_98D7BF59
grade,5,5.0,,,,,122.0,Assessment,% Proficient,QA2,63.0,Awesome AP 1,AP_12EEC59A
grade,6,6.0,,,,,116.0,Assessment,% Proficient,QA2,54.0,Awesome AP 1,AP_12EEC59A
grade,7,7.0,,,,,116.0,Assessment,% Proficient,QA2,74.0,Awesome AP 2,AP_987F9BF3
grade,8,8.0,,,,,120.0,Assessment,% Proficient,QA2,77.0,Awesome AP 3,AP_98D7BF59
